sequence_id,sample_id,reenactment_id,sequence_timestamp,set_id,participant_id,level_id,emoji_id,camera_index,perspective,image_sequence_path,timestep,frame_timestamp,frame_path,true_class_id,true_class,predicted_class_id,predicted_class,true_class_probability,predicted_class_probability,correct_at_timestep,correct_final_prediction,probability_anger,probability_disgust,probability_fear,probability_happiness,probability_neutral,probability_sadness,probability_surprise
1701085508188-2-23-2-10-2-0,1701085508188-2-23-2-10-2-0-01,1701085508188-2-23-2-10-2,1701085508188,2,23,2,10,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085508188-2-23-2-10-2-0,1,1701085507214,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085508188-2-23-2-10-2-0/1701085507214-2-23-2-10-2-0.jpg,2,Fear,3,Happiness,0.025350459,0.87970024,False,False,0.019236205,0.019019105,0.025350459,0.87970024,0.03536043,0.0109702395,0.01036334
1701085508188-2-23-2-10-2-1,1701085508188-2-23-2-10-2-1-01,1701085508188-2-23-2-10-2,1701085508188,2,23,2,10,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085508188-2-23-2-10-2-1,1,1701085507214,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085508188-2-23-2-10-2-1/1701085507214-2-23-2-10-2-1.jpg,2,Fear,3,Happiness,0.040863954,0.833568,False,False,0.024420833,0.028079236,0.040863954,0.833568,0.042582028,0.013438263,0.017047733
1701085510979-2-23-2-11-4-0,1701085510979-2-23-2-11-4-0-01,1701085510979-2-23-2-11-4,1701085510979,2,23,2,11,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085510979-2-23-2-11-4-0,1,1701085510012,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085510979-2-23-2-11-4-0/1701085510012-2-23-2-11-4-0.jpg,4,Neutral,1,Disgust,0.10861554,0.32991955,False,False,0.12735912,0.32991955,0.20694813,0.09937097,0.10861554,0.07006204,0.05772464
1701085510979-2-23-2-11-4-1,1701085510979-2-23-2-11-4-1-01,1701085510979-2-23-2-11-4,1701085510979,2,23,2,11,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085510979-2-23-2-11-4-1,1,1701085510012,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085510979-2-23-2-11-4-1/1701085510012-2-23-2-11-4-1.jpg,4,Neutral,3,Happiness,0.30694056,0.34372932,False,True,0.12006101,0.06016401,0.07082188,0.34372932,0.30694056,0.04845356,0.049829658
1701085605407-2-23-3-1-1-0,1701085605407-2-23-3-1-1-0-01,1701085605407-2-23-3-1-1,1701085605407,2,23,3,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085605407-2-23-3-1-1-0,1,1701085604444,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085605407-2-23-3-1-1-0/1701085604444-2-23-3-1-1-0.jpg,1,Disgust,4,Neutral,0.08994451,0.4223396,False,True,0.16325988,0.08994451,0.07779023,0.10603761,0.4223396,0.094091944,0.04653623
1701085605407-2-23-3-1-1-1,1701085605407-2-23-3-1-1-1-01,1701085605407-2-23-3-1-1,1701085605407,2,23,3,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085605407-2-23-3-1-1-1,1,1701085604444,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085605407-2-23-3-1-1-1/1701085604444-2-23-3-1-1-1.jpg,1,Disgust,2,Fear,0.27272525,0.3586295,False,False,0.07517504,0.27272525,0.3586295,0.081946515,0.06885972,0.05949152,0.08317247
1701085606801-2-23-3-2-0-0,1701085606801-2-23-3-2-0-0-01,1701085606801-2-23-3-2-0,1701085606801,2,23,3,2,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085606801-2-23-3-2-0-0,1,1701085606075,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085606801-2-23-3-2-0-0/1701085606075-2-23-3-2-0-0.jpg,0,Anger,1,Disgust,0.15932871,0.57597744,False,True,0.15932871,0.57597744,0.07454328,0.03922613,0.023029726,0.09194017,0.035954535
1701085606801-2-23-3-2-0-1,1701085606801-2-23-3-2-0-1-01,1701085606801-2-23-3-2-0,1701085606801,2,23,3,2,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085606801-2-23-3-2-0-1,1,1701085606075,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085606801-2-23-3-2-0-1/1701085606075-2-23-3-2-0-1.jpg,0,Anger,0,Anger,0.408377,0.408377,True,False,0.408377,0.21014448,0.07633889,0.153982,0.04495093,0.06995545,0.03625131
1701085609204-2-23-3-3-6-0,1701085609204-2-23-3-3-6-0-01,1701085609204-2-23-3-3-6,1701085609204,2,23,3,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085609204-2-23-3-3-6-0,1,1701085608242,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085609204-2-23-3-3-6-0/1701085608242-2-23-3-3-6-0.jpg,6,Surprise,3,Happiness,0.03238954,0.54153323,False,True,0.22215527,0.03391376,0.045048274,0.54153323,0.07886992,0.04609006,0.03238954
1701085609204-2-23-3-3-6-1,1701085609204-2-23-3-3-6-1-01,1701085609204-2-23-3-3-6,1701085609204,2,23,3,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085609204-2-23-3-3-6-1,1,1701085608242,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085609204-2-23-3-3-6-1/1701085608242-2-23-3-3-6-1.jpg,6,Surprise,3,Happiness,0.006228117,0.9202309,False,True,0.013092677,0.011859553,0.018013887,0.9202309,0.023339225,0.0072356192,0.006228117
1701085611540-2-23-3-4-3-0,1701085611540-2-23-3-4-3-0-01,1701085611540-2-23-3-4-3,1701085611540,2,23,3,4,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085611540-2-23-3-4-3-0,1,1701085610583,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085611540-2-23-3-4-3-0/1701085610583-2-23-3-4-3-0.jpg,3,Happiness,3,Happiness,0.86191523,0.86191523,True,True,0.043930996,0.0136823105,0.02698792,0.86191523,0.02808066,0.010999856,0.014403045
1701085611540-2-23-3-4-3-1,1701085611540-2-23-3-4-3-1-01,1701085611540-2-23-3-4-3,1701085611540,2,23,3,4,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085611540-2-23-3-4-3-1,1,1701085610583,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085611540-2-23-3-4-3-1/1701085610583-2-23-3-4-3-1.jpg,3,Happiness,3,Happiness,0.9400925,0.9400925,True,True,0.009429095,0.009972505,0.013052931,0.9400925,0.017701412,0.005419308,0.0043321443
1701085612711-2-23-3-5-2-0,1701085612711-2-23-3-5-2-0-01,1701085612711-2-23-3-5-2,1701085612711,2,23,3,5,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085612711-2-23-3-5-2-0,1,1701085612077,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085612711-2-23-3-5-2-0/1701085612077-2-23-3-5-2-0.jpg,2,Fear,3,Happiness,0.030537343,0.8423389,False,False,0.038965523,0.01828222,0.030537343,0.8423389,0.04061327,0.0136726005,0.015590153
1701085612711-2-23-3-5-2-1,1701085612711-2-23-3-5-2-1-01,1701085612711-2-23-3-5-2,1701085612711,2,23,3,5,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085612711-2-23-3-5-2-1,1,1701085612077,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085612711-2-23-3-5-2-1/1701085612077-2-23-3-5-2-1.jpg,2,Fear,3,Happiness,0.015237755,0.9271016,False,False,0.011828145,0.012240104,0.015237755,0.9271016,0.021326791,0.006749778,0.0055158106
1701085617891-2-23-3-7-5-0,1701085617891-2-23-3-7-5-0-01,1701085617891-2-23-3-7-5,1701085617891,2,23,3,7,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085617891-2-23-3-7-5-0,1,1701085616904,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085617891-2-23-3-7-5-0/1701085616904-2-23-3-7-5-0.jpg,5,Sadness,5,Sadness,0.7105842,0.7105842,True,True,0.11363172,0.075441346,0.019078635,0.01814009,0.039178777,0.7105842,0.023945257
1701085617891-2-23-3-7-5-1,1701085617891-2-23-3-7-5-1-01,1701085617891-2-23-3-7-5,1701085617891,2,23,3,7,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085617891-2-23-3-7-5-1,1,1701085616904,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085617891-2-23-3-7-5-1/1701085616904-2-23-3-7-5-1.jpg,5,Sadness,5,Sadness,0.49765664,0.49765664,True,True,0.30227166,0.08570838,0.024206033,0.028064063,0.039185714,0.49765664,0.022907536
1701085619479-2-23-3-8-0-0,1701085619479-2-23-3-8-0-0-01,1701085619479-2-23-3-8-0,1701085619479,2,23,3,8,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085619479-2-23-3-8-0-0,1,1701085618502,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085619479-2-23-3-8-0-0/1701085618502-2-23-3-8-0-0.jpg,0,Anger,5,Sadness,0.15255189,0.6250236,False,True,0.15255189,0.10677209,0.025300387,0.0213431,0.03589358,0.6250236,0.033115458
1701085619479-2-23-3-8-0-1,1701085619479-2-23-3-8-0-1-01,1701085619479-2-23-3-8-0,1701085619479,2,23,3,8,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085619479-2-23-3-8-0-1,1,1701085618502,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085619479-2-23-3-8-0-1/1701085618502-2-23-3-8-0-1.jpg,0,Anger,4,Neutral,0.1293363,0.4997446,False,True,0.1293363,0.08044747,0.06302409,0.086553864,0.4997446,0.09497476,0.045918904
1701085621175-2-23-3-9-1-0,1701085621175-2-23-3-9-1-0-01,1701085621175-2-23-3-9-1,1701085621175,2,23,3,9,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085621175-2-23-3-9-1-0,1,1701085620203,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085621175-2-23-3-9-1-0/1701085620203-2-23-3-9-1-0.jpg,1,Disgust,3,Happiness,0.00932408,0.9444279,False,True,0.008892361,0.00932408,0.012043717,0.9444279,0.01649618,0.0052031884,0.0036125535
1701085621175-2-23-3-9-1-1,1701085621175-2-23-3-9-1-1-01,1701085621175-2-23-3-9-1,1701085621175,2,23,3,9,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085621175-2-23-3-9-1-1,1,1701085620203,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085621175-2-23-3-9-1-1/1701085620203-2-23-3-9-1-1.jpg,1,Disgust,3,Happiness,0.010687472,0.9428756,False,True,0.009389897,0.010687472,0.011801444,0.9428756,0.016289644,0.005433315,0.0035226555
1701085622872-2-23-3-10-0-0,1701085622872-2-23-3-10-0-0-01,1701085622872-2-23-3-10-0,1701085622872,2,23,3,10,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085622872-2-23-3-10-0-0,1,1701085622137,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085622872-2-23-3-10-0-0/1701085622137-2-23-3-10-0-0.jpg,0,Anger,1,Disgust,0.16675092,0.5814289,False,True,0.16675092,0.5814289,0.08441952,0.052937478,0.025178716,0.0514295,0.037855078
1701085622872-2-23-3-10-0-1,1701085622872-2-23-3-10-0-1-01,1701085622872-2-23-3-10-0,1701085622872,2,23,3,10,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085622872-2-23-3-10-0-1,1,1701085622137,/workspace/datasets/emoji-hero-vr-db-di/test_set/Anger/1701085622872-2-23-3-10-0-1/1701085622137-2-23-3-10-0-1.jpg,0,Anger,1,Disgust,0.1373336,0.3866452,False,True,0.1373336,0.3866452,0.12753376,0.24104275,0.04130581,0.036173947,0.029964915
1701085625896-2-23-3-11-3-0,1701085625896-2-23-3-11-3-0-01,1701085625896-2-23-3-11-3,1701085625896,2,23,3,11,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085625896-2-23-3-11-3-0,1,1701085624907,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085625896-2-23-3-11-3-0/1701085624907-2-23-3-11-3-0.jpg,3,Happiness,3,Happiness,0.93937504,0.93937504,True,True,0.009856149,0.010770188,0.012548075,0.93937504,0.017781846,0.005872816,0.0037958238
1701085625896-2-23-3-11-3-1,1701085625896-2-23-3-11-3-1-01,1701085625896-2-23-3-11-3,1701085625896,2,23,3,11,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085625896-2-23-3-11-3-1,1,1701085624907,/workspace/datasets/emoji-hero-vr-db-di/test_set/Happiness/1701085625896-2-23-3-11-3-1/1701085624907-2-23-3-11-3-1.jpg,3,Happiness,3,Happiness,0.94407177,0.94407177,True,True,0.009386959,0.01069455,0.011119407,0.94407177,0.015796157,0.005780193,0.0031510016
1701085629667-2-23-3-13-6-0,1701085629667-2-23-3-13-6-0-01,1701085629667-2-23-3-13-6,1701085629667,2,23,3,13,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085629667-2-23-3-13-6-0,1,1701085628708,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085629667-2-23-3-13-6-0/1701085628708-2-23-3-13-6-0.jpg,6,Surprise,0,Anger,0.03546592,0.44431877,False,False,0.44431877,0.18329953,0.055584095,0.050951917,0.066459246,0.16392052,0.03546592
1701085629667-2-23-3-13-6-1,1701085629667-2-23-3-13-6-1-01,1701085629667-2-23-3-13-6,1701085629667,2,23,3,13,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085629667-2-23-3-13-6-1,1,1701085628708,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085629667-2-23-3-13-6-1/1701085628708-2-23-3-13-6-1.jpg,6,Surprise,4,Neutral,0.049959514,0.5097712,False,False,0.12715392,0.09094777,0.06106492,0.07149796,0.5097712,0.089604706,0.049959514
1701085630752-2-23-3-14-4-0,1701085630752-2-23-3-14-4-0-01,1701085630752-2-23-3-14-4,1701085630752,2,23,3,14,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085630752-2-23-3-14-4-0,1,1701085630143,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085630752-2-23-3-14-4-0/1701085630143-2-23-3-14-4-0.jpg,4,Neutral,0,Anger,0.060149923,0.5249045,False,False,0.5249045,0.1212422,0.04884284,0.09040323,0.060149923,0.11428291,0.04017439
1701085630752-2-23-3-14-4-1,1701085630752-2-23-3-14-4-1-01,1701085630752-2-23-3-14-4,1701085630752,2,23,3,14,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085630752-2-23-3-14-4-1,1,1701085630143,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085630752-2-23-3-14-4-1/1701085630143-2-23-3-14-4-1.jpg,4,Neutral,2,Fear,0.13943498,0.27341765,False,True,0.114812635,0.2028224,0.27341765,0.14250645,0.13943498,0.065013304,0.061992545
1701085633973-2-23-3-15-5-0,1701085633973-2-23-3-15-5-0-01,1701085633973-2-23-3-15-5,1701085633973,2,23,3,15,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085633973-2-23-3-15-5-0,1,1701085633005,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085633973-2-23-3-15-5-0/1701085633005-2-23-3-15-5-0.jpg,5,Sadness,5,Sadness,0.60466087,0.60466087,True,True,0.1576811,0.117552266,0.026975872,0.022495484,0.036495734,0.60466087,0.0341387
1701085633973-2-23-3-15-5-1,1701085633973-2-23-3-15-5-1-01,1701085633973-2-23-3-15-5,1701085633973,2,23,3,15,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085633973-2-23-3-15-5-1,1,1701085633005,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085633973-2-23-3-15-5-1/1701085633005-2-23-3-15-5-1.jpg,5,Sadness,5,Sadness,0.7765164,0.7765164,True,False,0.08329863,0.06433918,0.013496656,0.013374726,0.032435626,0.7765164,0.016538735
1701085635772-2-23-3-16-2-0,1701085635772-2-23-3-16-2-0-01,1701085635772-2-23-3-16-2,1701085635772,2,23,3,16,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085635772-2-23-3-16-2-0,1,1701085634811,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085635772-2-23-3-16-2-0/1701085634811-2-23-3-16-2-0.jpg,2,Fear,1,Disgust,0.14334695,0.5332988,False,False,0.11616244,0.5332988,0.14334695,0.07210603,0.034696583,0.05228275,0.04810637
1701085635772-2-23-3-16-2-1,1701085635772-2-23-3-16-2-1-01,1701085635772-2-23-3-16-2,1701085635772,2,23,3,16,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085635772-2-23-3-16-2-1,1,1701085634811,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085635772-2-23-3-16-2-1/1701085634811-2-23-3-16-2-1.jpg,2,Fear,2,Fear,0.26359817,0.26359817,True,False,0.117989376,0.22115551,0.26359817,0.1562576,0.10243131,0.06607564,0.07249246
1701085639668-2-23-3-18-1-0,1701085639668-2-23-3-18-1-0-01,1701085639668-2-23-3-18-1,1701085639668,2,23,3,18,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085639668-2-23-3-18-1-0,1,1701085638703,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085639668-2-23-3-18-1-0/1701085638703-2-23-3-18-1-0.jpg,1,Disgust,0,Anger,0.24764937,0.36499885,False,True,0.36499885,0.24764937,0.06154272,0.060552057,0.05927152,0.1606518,0.04533371
1701085639668-2-23-3-18-1-1,1701085639668-2-23-3-18-1-1-01,1701085639668-2-23-3-18-1,1701085639668,2,23,3,18,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085639668-2-23-3-18-1-1,1,1701085638703,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085639668-2-23-3-18-1-1/1701085638703-2-23-3-18-1-1.jpg,1,Disgust,4,Neutral,0.107739285,0.43249437,False,True,0.14111358,0.107739285,0.08032621,0.087840036,0.43249437,0.1040122,0.046474293
1701085643199-2-23-3-20-2-0,1701085643199-2-23-3-20-2-0-01,1701085643199-2-23-3-20-2,1701085643199,2,23,3,20,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085643199-2-23-3-20-2-0,1,1701085642301,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085643199-2-23-3-20-2-0/1701085642301-2-23-3-20-2-0.jpg,2,Fear,0,Anger,0.055997696,0.47441217,False,False,0.47441217,0.08154704,0.055997696,0.1989792,0.08504865,0.06264019,0.041375037
1701085643199-2-23-3-20-2-1,1701085643199-2-23-3-20-2-1-01,1701085643199-2-23-3-20-2,1701085643199,2,23,3,20,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085643199-2-23-3-20-2-1,1,1701085642301,/workspace/datasets/emoji-hero-vr-db-di/test_set/Fear/1701085643199-2-23-3-20-2-1/1701085642301-2-23-3-20-2-1.jpg,2,Fear,3,Happiness,0.03889173,0.81895804,False,False,0.039220236,0.028993653,0.03889173,0.81895804,0.04321726,0.014038198,0.016680844
1701085783312-2-23-4-0-1-0,1701085783312-2-23-4-0-1-0-01,1701085783312-2-23-4-0-1,1701085783312,2,23,4,0,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085783312-2-23-4-0-1-0,1,1701085782359,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085783312-2-23-4-0-1-0/1701085782359-2-23-4-0-1-0.jpg,1,Disgust,4,Neutral,0.082855366,0.40223697,False,True,0.20649181,0.082855366,0.054433014,0.08360843,0.40223697,0.12791412,0.042460263
1701085783312-2-23-4-0-1-1,1701085783312-2-23-4-0-1-1-01,1701085783312-2-23-4-0-1,1701085783312,2,23,4,0,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085783312-2-23-4-0-1-1,1,1701085782359,/workspace/datasets/emoji-hero-vr-db-di/test_set/Disgust/1701085783312-2-23-4-0-1-1/1701085782359-2-23-4-0-1-1.jpg,1,Disgust,4,Neutral,0.07566279,0.46257862,False,True,0.13361062,0.07566279,0.069192715,0.12431958,0.46257862,0.08208752,0.052548245
1701085784771-2-23-4-1-5-0,1701085784771-2-23-4-1-5-0-01,1701085784771-2-23-4-1-5,1701085784771,2,23,4,1,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085784771-2-23-4-1-5-0,1,1701085783801,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085784771-2-23-4-1-5-0/1701085783801-2-23-4-1-5-0.jpg,5,Sadness,0,Anger,0.117488064,0.4526127,False,True,0.4526127,0.08517889,0.04825478,0.105526425,0.14836042,0.117488064,0.042578615
1701085784771-2-23-4-1-5-1,1701085784771-2-23-4-1-5-1-01,1701085784771-2-23-4-1-5,1701085784771,2,23,4,1,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085784771-2-23-4-1-5-1,1,1701085783801,/workspace/datasets/emoji-hero-vr-db-di/test_set/Sadness/1701085784771-2-23-4-1-5-1/1701085783801-2-23-4-1-5-1.jpg,5,Sadness,4,Neutral,0.094348945,0.51260537,False,True,0.12516789,0.08355984,0.062388152,0.07538796,0.51260537,0.094348945,0.046541814
1701085786811-2-23-4-2-4-0,1701085786811-2-23-4-2-4-0-01,1701085786811-2-23-4-2-4,1701085786811,2,23,4,2,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085786811-2-23-4-2-4-0,1,1701085785842,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085786811-2-23-4-2-4-0/1701085785842-2-23-4-2-4-0.jpg,4,Neutral,3,Happiness,0.118585415,0.32465494,False,True,0.31767276,0.06098339,0.05790203,0.32465494,0.118585415,0.06892716,0.051274285
1701085786811-2-23-4-2-4-1,1701085786811-2-23-4-2-4-1-01,1701085786811-2-23-4-2-4,1701085786811,2,23,4,2,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085786811-2-23-4-2-4-1,1,1701085785842,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085786811-2-23-4-2-4-1/1701085785842-2-23-4-2-4-1.jpg,4,Neutral,3,Happiness,0.023042845,0.9229204,False,True,0.013083436,0.010429821,0.017386714,0.9229204,0.023042845,0.006769729,0.0063671144
1701085788374-2-23-4-3-6-0,1701085788374-2-23-4-3-6-0-01,1701085788374-2-23-4-3-6,1701085788374,2,23,4,3,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085788374-2-23-4-3-6-0,1,1701085787403,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085788374-2-23-4-3-6-0/1701085787403-2-23-4-3-6-0.jpg,6,Surprise,0,Anger,0.045766752,0.4564144,False,True,0.4564144,0.09511196,0.050980523,0.09152779,0.1167689,0.1434297,0.045766752
1701085788374-2-23-4-3-6-1,1701085788374-2-23-4-3-6-1-01,1701085788374-2-23-4-3-6,1701085788374,2,23,4,3,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085788374-2-23-4-3-6-1,1,1701085787403,/workspace/datasets/emoji-hero-vr-db-di/test_set/Surprise/1701085788374-2-23-4-3-6-1/1701085787403-2-23-4-3-6-1.jpg,6,Surprise,4,Neutral,0.049213096,0.51879996,False,True,0.12490535,0.08868927,0.062396437,0.06546039,0.51879996,0.0905355,0.049213096
1701085789639-2-23-4-4-4-0,1701085789639-2-23-4-4-4-0-01,1701085789639-2-23-4-4-4,1701085789639,2,23,4,4,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085789639-2-23-4-4-4-0,1,1701085789094,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085789639-2-23-4-4-4-0/1701085789094-2-23-4-4-4-0.jpg,4,Neutral,1,Disgust,0.068717666,0.37671012,False,True,0.15377267,0.37671012,0.13183221,0.06507167,0.068717666,0.14013678,0.0637589
1701085789639-2-23-4-4-4-1,1701085789639-2-23-4-4-4-1-01,1701085789639-2-23-4-4-4,1701085789639,2,23,4,4,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085789639-2-23-4-4-4-1,1,1701085789094,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085789639-2-23-4-4-4-1/1701085789094-2-23-4-4-4-1.jpg,4,Neutral,4,Neutral,0.5237525,0.5237525,True,True,0.12663502,0.08051562,0.057863824,0.07034984,0.5237525,0.09844393,0.04243923
1701085791397-2-23-4-5-4-0,1701085791397-2-23-4-5-4-0-01,1701085791397-2-23-4-5-4,1701085791397,2,23,4,5,0,Central,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085791397-2-23-4-5-4-0,1,1701085790861,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085791397-2-23-4-5-4-0/1701085790861-2-23-4-5-4-0.jpg,4,Neutral,0,Anger,0.19241172,0.39280865,False,True,0.39280865,0.08169686,0.04494072,0.08427571,0.19241172,0.1608241,0.04304222
1701085791397-2-23-4-5-4-1,1701085791397-2-23-4-5-4-1-01,1701085791397-2-23-4-5-4,1701085791397,2,23,4,5,1,Side,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085791397-2-23-4-5-4-1,1,1701085790861,/workspace/datasets/emoji-hero-vr-db-di/test_set/Neutral/1701085791397-2-23-4-5-4-1/1701085790861-2-23-4-5-4-1.jpg,4,Neutral,4,Neutral,0.49593678,0.49593678,True,True,0.12882797,0.08436689,0.064536996,0.082151264,0.49593678,0.09470017,0.04947999
