reenactment_id,split,sequence_timestamp,participant_id,level_id,emoji_id,true_label_id,true_label,image,target_emotion,model_probability,label_1,label_2,label_3,success_labeler_1,success_labeler_2,success_labeler_3,agreement,include_in_dataset
1701357586980-0-34-3-11-3,train,1701357586980,34,3,11,3,Happiness,1701357586980.png,Happiness,0.8686,Happiness,Happiness,Happiness,1,1,1,3,1
1701357587916-0-34-3-12-4,train,1701357587916,34,3,12,4,Neutral,1701357587916.png,Neutral,0.4705,Sadness,Neutral,Neutral,0,1,1,2,1
1701357589873-0-34-3-13-6,train,1701357589873,34,3,13,6,Surprise,1701357589873.png,Surprise,0.7387,Surprise,Surprise,Surprise,1,1,1,3,1
1701357591779-0-34-3-14-4,train,1701357591779,34,3,14,4,Neutral,1701357591779.png,Neutral,0.4725,Neutral,Neutral,Neutral,1,1,1,3,1
1701357594247-0-34-3-15-5,train,1701357594247,34,3,15,5,Sadness,1701357594247.png,Sadness,0.4536,Sadness,Sadness,Sadness,1,1,1,3,1
1701357598871-0-34-3-17-3,train,1701357598871,34,3,17,3,Happiness,1701357598871.png,Happiness,0.9691,Happiness,Happiness,Happiness,1,1,1,3,1
1701357599915-0-34-3-18-1,train,1701357599915,34,3,18,1,Disgust,1701357599915.png,Disgust,0.9149,Disgust,Disgust,Disgust,1,1,1,3,1
1701357744592-0-34-4-0-1,train,1701357744592,34,4,0,1,Disgust,1701357744592.png,Disgust,0.5299,Disgust,Disgust,Disgust,1,1,1,3,1
1701357748181-0-34-4-2-4,train,1701357748181,34,4,2,4,Neutral,1701357748181.png,Neutral,0.4781,Disgust,Neutral,Neutral,0,1,1,2,1
1701357750175-0-34-4-3-6,train,1701357750175,34,4,3,6,Surprise,1701357750175.png,Surprise,0.8024,Surprise,Surprise,Surprise,1,1,1,3,1
1701357752233-0-34-4-4-4,train,1701357752233,34,4,4,4,Neutral,1701357752233.png,Neutral,0.4689,Neutral,Neutral,Neutral,1,1,1,3,1
1701357753813-0-34-4-5-4,train,1701357753813,34,4,5,4,Neutral,1701357753813.png,Neutral,0.4792,Neutral,Neutral,Neutral,1,1,1,3,1
1701357755832-0-34-4-6-3,train,1701357755832,34,4,6,3,Happiness,1701357755832.png,Happiness,0.971,Happiness,Happiness,Happiness,1,1,1,3,1
1701357760799-0-34-4-9-2,train,1701357760799,34,4,9,2,Fear,1701357760799.png,Fear,0.0372,Fear,Fear,Fear,1,1,1,3,1
1701357764370-0-34-4-11-3,train,1701357764370,34,4,11,3,Happiness,1701357764370.png,Happiness,0.9749,Happiness,Happiness,Happiness,1,1,1,3,1
1701357766192-0-34-4-12-1,train,1701357766192,34,4,12,1,Disgust,1701357766192.png,Disgust,0.5903,Disgust,Disgust,Fear,1,1,0,2,1
1701357768034-0-34-4-13-3,train,1701357768034,34,4,13,3,Happiness,1701357768034.png,Happiness,0.9616,Happiness,Happiness,Happiness,1,1,1,3,1
1701357771395-0-34-4-15-1,train,1701357771395,34,4,15,1,Disgust,1701357771395.png,Disgust,0.861,Disgust,Disgust,Disgust,1,1,1,3,1
1701357776442-0-34-4-18-4,train,1701357776442,34,4,18,4,Neutral,1701357776442.png,Neutral,0.4605,Sadness,Neutral,Neutral,0,1,1,2,1
1701357778445-0-34-4-19-6,train,1701357778445,34,4,19,6,Surprise,1701357778445.png,Surprise,0.8283,Surprise,Surprise,Surprise,1,1,1,3,1
1701357779971-0-34-4-20-5,train,1701357779971,34,4,20,5,Sadness,1701357779971.png,Sadness,0.486,Disgust,Sadness,Sadness,0,1,1,2,1
1701357781768-0-34-4-21-6,train,1701357781768,34,4,21,6,Surprise,1701357781768.png,Surprise,0.8528,Surprise,Surprise,Surprise,1,1,1,3,1
1701357787473-0-34-4-24-3,train,1701357787473,34,4,24,3,Happiness,1701357787473.png,Happiness,0.781,Happiness,Happiness,Happiness,1,1,1,3,1
1701357792344-0-34-4-27-6,train,1701357792344,34,4,27,6,Surprise,1701357792344.png,Surprise,0.7391,Surprise,Fear,Surprise,1,0,1,2,1
1701429262678-0-35-1-0-0,train,1701429262678,35,1,0,0,Anger,1701429262678.png,Anger,0.4991,Anger,Neutral,Anger,1,0,1,2,1
1701429265367-0-35-1-1-5,train,1701429265367,35,1,1,5,Sadness,1701429265367.png,Sadness,0.8319,Sadness,Sadness,Anger,1,1,0,2,1
1701429268173-0-35-1-2-3,train,1701429268173,35,1,2,3,Happiness,1701429268173.png,Happiness,0.8884,Happiness,Happiness,Happiness,1,1,1,3,1
1701429275593-0-35-1-5-5,train,1701429275593,35,1,5,5,Sadness,1701429275593.png,Sadness,0.8141,Sadness,Sadness,Neutral,1,1,0,2,1
1701429278152-0-35-1-6-3,train,1701429278152,35,1,6,3,Happiness,1701429278152.png,Happiness,0.9038,Happiness,Happiness,Happiness,1,1,1,3,1
1701429281346-0-35-1-7-5,train,1701429281346,35,1,7,5,Sadness,1701429281346.png,Sadness,0.5689,Sadness,Sadness,Sadness,1,1,1,3,1
1701429283682-0-35-1-8-3,train,1701429283682,35,1,8,3,Happiness,1701429283682.png,Happiness,0.8931,Happiness,Happiness,Happiness,1,1,1,3,1
1701429343114-0-35-2-0-4,train,1701429343114,35,2,0,4,Neutral,1701429343114.png,Neutral,0.6385,Neutral,Neutral,Neutral,1,1,1,3,1
1701429344312-0-35-2-1-1,train,1701429344312,35,2,1,1,Disgust,1701429344312.png,Disgust,0.9473,Anger,Disgust,Disgust,0,1,1,2,1
1701429347000-0-35-2-2-6,train,1701429347000,35,2,2,6,Surprise,1701429347000.png,Surprise,0.5533,Surprise,Surprise,Surprise,1,1,1,3,1
1701429349912-0-35-2-3-2,train,1701429349912,35,2,3,2,Fear,1701429349912.png,Fear,0.2786,Surprise,Fear,Fear,0,1,1,2,1
1701429352803-0-35-2-4-1,train,1701429352803,35,2,4,1,Disgust,1701429352803.png,Disgust,0.8998,Disgust,Disgust,Disgust,1,1,1,3,1
1701429354835-0-35-2-5-1,train,1701429354835,35,2,5,1,Disgust,1701429354835.png,Disgust,0.8815,Happiness,Disgust,Disgust,0,1,1,2,1
1701429358306-0-35-2-6-2,train,1701429358306,35,2,6,2,Fear,1701429358306.png,Fear,0.4658,Fear,Fear,Fear,1,1,1,3,1
1701429360245-0-35-2-7-4,train,1701429360245,35,2,7,4,Neutral,1701429360245.png,Neutral,0.5383,Neutral,Neutral,Neutral,1,1,1,3,1
1701429362658-0-35-2-8-6,train,1701429362658,35,2,8,6,Surprise,1701429362658.png,Surprise,0.5876,Surprise,Surprise,Surprise,1,1,1,3,1
1701429365736-0-35-2-9-6,train,1701429365736,35,2,9,6,Surprise,1701429365736.png,Surprise,0.6467,Surprise,Surprise,Surprise,1,1,1,3,1
1701429367035-0-35-2-10-2,train,1701429367035,35,2,10,2,Fear,1701429367035.png,Fear,0.5119,Fear,Fear,Surprise,1,1,0,2,1
1701429369442-0-35-2-11-4,train,1701429369442,35,2,11,4,Neutral,1701429369442.png,Neutral,0.5661,Neutral,Neutral,Neutral,1,1,1,3,1
1701429450032-0-35-3-0-4,train,1701429450032,35,3,0,4,Neutral,1701429450032.png,Neutral,0.6167,Neutral,Neutral,Neutral,1,1,1,3,1
1701429451762-0-35-3-1-1,train,1701429451762,35,3,1,1,Disgust,1701429451762.png,Disgust,0.9086,Fear,Disgust,Disgust,0,1,1,2,1
1701429456101-0-35-3-3-6,train,1701429456101,35,3,3,6,Surprise,1701429456101.png,Surprise,0.6277,Surprise,Surprise,Surprise,1,1,1,3,1
1701429457562-0-35-3-4-3,train,1701429457562,35,3,4,3,Happiness,1701429457562.png,Happiness,0.8854,Happiness,Happiness,Happiness,1,1,1,3,1
1701429461662-0-35-3-6-5,train,1701429461662,35,3,6,5,Sadness,1701429461662.png,Sadness,0.822,Sadness,Sadness,Sadness,1,1,1,3,1
1701429463256-0-35-3-7-5,train,1701429463256,35,3,7,5,Sadness,1701429463256.png,Sadness,0.753,Sadness,Sadness,Sadness,1,1,1,3,1
1701429468360-0-35-3-9-1,train,1701429468360,35,3,9,1,Disgust,1701429468360.png,Disgust,0.9414,Anger,Disgust,Disgust,0,1,1,2,1
1701429471531-0-35-3-11-3,train,1701429471531,35,3,11,3,Happiness,1701429471531.png,Happiness,0.8252,Happiness,Happiness,Happiness,1,1,1,3,1
1701429472988-0-35-3-12-4,train,1701429472988,35,3,12,4,Neutral,1701429472988.png,Neutral,0.6049,Neutral,Neutral,Neutral,1,1,1,3,1
1701429476026-0-35-3-13-6,train,1701429476026,35,3,13,6,Surprise,1701429476026.png,Surprise,0.7333,Surprise,Surprise,Surprise,1,1,1,3,1
1701429478198-0-35-3-14-4,train,1701429478198,35,3,14,4,Neutral,1701429478198.png,Neutral,0.6193,Neutral,Neutral,Neutral,1,1,1,3,1
1701429479352-0-35-3-15-5,train,1701429479352,35,3,15,5,Sadness,1701429479352.png,Sadness,0.8543,Sadness,Sadness,Sadness,1,1,1,3,1
1701429481658-0-35-3-16-2,train,1701429481658,35,3,16,2,Fear,1701429481658.png,Fear,0.6773,Fear,Fear,Surprise,1,1,0,2,1
1701429484024-0-35-3-17-3,train,1701429484024,35,3,17,3,Happiness,1701429484024.png,Happiness,0.8677,Happiness,Happiness,Happiness,1,1,1,3,1
1701429485284-0-35-3-18-1,train,1701429485284,35,3,18,1,Disgust,1701429485284.png,Disgust,0.9512,Fear,Disgust,Disgust,0,1,1,2,1
1701429487661-0-35-3-19-6,train,1701429487661,35,3,19,6,Surprise,1701429487661.png,Surprise,0.684,Surprise,Surprise,Surprise,1,1,1,3,1
1701429490253-0-35-3-20-2,train,1701429490253,35,3,20,2,Fear,1701429490253.png,Fear,0.5848,Fear,Fear,Fear,1,1,1,3,1
1701429610043-0-35-4-0-1,train,1701429610043,35,4,0,1,Disgust,1701429610043.png,Disgust,0.9478,Disgust,Disgust,Disgust,1,1,1,3,1
1701429612180-0-35-4-1-5,train,1701429612180,35,4,1,5,Sadness,1701429612180.png,Sadness,0.8417,Sadness,Sadness,Sadness,1,1,1,3,1
1701429614383-0-35-4-2-4,train,1701429614383,35,4,2,4,Neutral,1701429614383.png,Neutral,0.6475,Neutral,Neutral,Neutral,1,1,1,3,1
1701429615895-0-35-4-3-6,train,1701429615895,35,4,3,6,Surprise,1701429615895.png,Surprise,0.7023,Surprise,Surprise,Surprise,1,1,1,3,1
1701429617682-0-35-4-4-4,train,1701429617682,35,4,4,4,Neutral,1701429617682.png,Neutral,0.6008,Neutral,Neutral,Neutral,1,1,1,3,1
1701429619277-0-35-4-5-4,train,1701429619277,35,4,5,4,Neutral,1701429619277.png,Neutral,0.5564,Neutral,Neutral,Neutral,1,1,1,3,1
1701429621361-0-35-4-6-3,train,1701429621361,35,4,6,3,Happiness,1701429621361.png,Happiness,0.8418,Happiness,Happiness,Happiness,1,1,1,3,1
1701429623151-0-35-4-7-0,train,1701429623151,35,4,7,0,Anger,1701429623151.png,Anger,0.4132,Sadness,Anger,Anger,0,1,1,2,1
1701429625044-0-35-4-8-5,train,1701429625044,35,4,8,5,Sadness,1701429625044.png,Sadness,0.7406,Sadness,Sadness,Sadness,1,1,1,3,1
1701429629873-0-35-4-11-3,train,1701429629873,35,4,11,3,Happiness,1701429629873.png,Happiness,0.8593,Happiness,Happiness,Happiness,1,1,1,3,1
1701429632184-0-35-4-12-1,train,1701429632184,35,4,12,1,Disgust,1701429632184.png,Disgust,0.935,Disgust,Disgust,Disgust,1,1,1,3,1
1701429633191-0-35-4-13-3,train,1701429633191,35,4,13,3,Happiness,1701429633191.png,Happiness,0.8077,Happiness,Happiness,Happiness,1,1,1,3,1
1701429635504-0-35-4-14-0,train,1701429635504,35,4,14,0,Anger,1701429635504.png,Anger,0.4197,Anger,Anger,Anger,1,1,1,3,1
1701429637213-0-35-4-15-1,train,1701429637213,35,4,15,1,Disgust,1701429637213.png,Disgust,0.8992,Fear,Disgust,Disgust,0,1,1,2,1
1701429639116-0-35-4-16-2,train,1701429639116,35,4,16,2,Fear,1701429639116.png,Fear,0.4751,Surprise,Fear,Fear,0,1,1,2,1
1701429640278-0-35-4-17-5,train,1701429640278,35,4,17,5,Sadness,1701429640278.png,Sadness,0.9197,Sadness,Sadness,Sadness,1,1,1,3,1
1701429642248-0-35-4-18-4,train,1701429642248,35,4,18,4,Neutral,1701429642248.png,Neutral,0.5683,Neutral,Neutral,Neutral,1,1,1,3,1
1701429644175-0-35-4-19-6,train,1701429644175,35,4,19,6,Surprise,1701429644175.png,Surprise,0.5234,Surprise,Surprise,Surprise,1,1,1,3,1
1701429645979-0-35-4-20-5,train,1701429645979,35,4,20,5,Sadness,1701429645979.png,Sadness,0.6253,Sadness,Sadness,Sadness,1,1,1,3,1
1701429647482-0-35-4-21-6,train,1701429647482,35,4,21,6,Surprise,1701429647482.png,Surprise,0.6006,Surprise,Surprise,Surprise,1,1,1,3,1
1701429649394-0-35-4-22-0,train,1701429649394,35,4,22,0,Anger,1701429649394.png,Anger,0.478,Anger,Anger,Anger,1,1,1,3,1
1701429652594-0-35-4-24-3,train,1701429652594,35,4,24,3,Happiness,1701429652594.png,Happiness,0.9526,Happiness,Happiness,Happiness,1,1,1,3,1
1701429654349-0-35-4-25-2,train,1701429654349,35,4,25,2,Fear,1701429654349.png,Fear,0.2723,Fear,Fear,Surprise,1,1,0,2,1
1701429656472-0-35-4-26-1,train,1701429656472,35,4,26,1,Disgust,1701429656472.png,Disgust,0.9514,Disgust,Disgust,Disgust,1,1,1,3,1
1701429658440-0-35-4-27-6,train,1701429658440,35,4,27,6,Surprise,1701429658440.png,Surprise,0.6461,Surprise,Surprise,Surprise,1,1,1,3,1
1701438032606-1-36-1-1-5,validation,1701438032606,36,1,1,5,Sadness,1701438032606.png,Sadness,0.5298,Sadness,Sadness,Sadness,1,1,1,3,1
1701438034604-1-36-1-2-3,validation,1701438034604,36,1,2,3,Happiness,1701438034604.png,Happiness,0.3934,Happiness,Happiness,Happiness,1,1,1,3,1
1701438037349-1-36-1-3-0,validation,1701438037349,36,1,3,0,Anger,1701438037349.png,Anger,0.3474,Disgust,Anger,Anger,0,1,1,2,1
1701438040455-1-36-1-4-0,validation,1701438040455,36,1,4,0,Anger,1701438040455.png,Anger,0.3028,Anger,Anger,Anger,1,1,1,3,1
1701438045011-1-36-1-6-3,validation,1701438045011,36,1,6,3,Happiness,1701438045011.png,Happiness,0.4031,Happiness,Happiness,Happiness,1,1,1,3,1
1701438050468-1-36-1-8-3,validation,1701438050468,36,1,8,3,Happiness,1701438050468.png,Happiness,0.299,Happiness,Happiness,Happiness,1,1,1,3,1
1701438115858-1-36-2-0-4,validation,1701438115858,36,2,0,4,Neutral,1701438115858.png,Neutral,0.4803,Neutral,Neutral,Neutral,1,1,1,3,1
1701438118692-1-36-2-1-1,validation,1701438118692,36,2,1,1,Disgust,1701438118692.png,Disgust,0.5081,Disgust,Disgust,Disgust,1,1,1,3,1
1701438121613-1-36-2-2-6,validation,1701438121613,36,2,2,6,Surprise,1701438121613.png,Surprise,0.8173,Surprise,Surprise,Surprise,1,1,1,3,1
1701438123470-1-36-2-3-2,validation,1701438123470,36,2,3,2,Fear,1701438123470.png,Fear,0.4229,Fear,Fear,Fear,1,1,1,3,1
1701438129454-1-36-2-5-1,validation,1701438129454,36,2,5,1,Disgust,1701438129454.png,Disgust,0.2192,Disgust,Disgust,Disgust,1,1,1,3,1
1701438131767-1-36-2-6-2,validation,1701438131767,36,2,6,2,Fear,1701438131767.png,Fear,0.771,Fear,Surprise,Fear,1,0,1,2,1
1701438136355-1-36-2-8-6,validation,1701438136355,36,2,8,6,Surprise,1701438136355.png,Surprise,0.7234,Surprise,Surprise,Surprise,1,1,1,3,1
1701438141762-1-36-2-10-2,validation,1701438141762,36,2,10,2,Fear,1701438141762.png,Fear,0.7746,Fear,Fear,Fear,1,1,1,3,1
1701438144034-1-36-2-11-4,validation,1701438144034,36,2,11,4,Neutral,1701438144034.png,Neutral,0.51,Neutral,Neutral,Neutral,1,1,1,3,1
1701438240821-1-36-3-3-6,validation,1701438240821,36,3,3,6,Surprise,1701438240821.png,Surprise,0.7926,Surprise,Surprise,Surprise,1,1,1,3,1
1701438243088-1-36-3-4-3,validation,1701438243088,36,3,4,3,Happiness,1701438243088.png,Happiness,0.9642,Happiness,Happiness,Happiness,1,1,1,3,1
1701438245552-1-36-3-5-2,validation,1701438245552,36,3,5,2,Fear,1701438245552.png,Fear,0.6636,Fear,Fear,Fear,1,1,1,3,1
1701438247154-1-36-3-6-5,validation,1701438247154,36,3,6,5,Sadness,1701438247154.png,Sadness,0.6863,Sadness,Sadness,Anger,1,1,0,2,1
1701438248917-1-36-3-7-5,validation,1701438248917,36,3,7,5,Sadness,1701438248917.png,Sadness,0.6535,Sadness,Sadness,Anger,1,1,0,2,1
1701438250884-1-36-3-8-0,validation,1701438250884,36,3,8,0,Anger,1701438250884.png,Anger,0.5011,Anger,Anger,Anger,1,1,1,3,1
1701438255549-1-36-3-10-0,validation,1701438255549,36,3,10,0,Anger,1701438255549.png,Anger,0.4064,Disgust,Anger,Anger,0,1,1,2,1
1701438256926-1-36-3-11-3,validation,1701438256926,36,3,11,3,Happiness,1701438256926.png,Happiness,0.3047,Happiness,Happiness,Happiness,1,1,1,3,1
1701438258955-1-36-3-12-4,validation,1701438258955,36,3,12,4,Neutral,1701438258955.png,Neutral,0.4168,Neutral,Sadness,Neutral,1,0,1,2,1
1701438260890-1-36-3-13-6,validation,1701438260890,36,3,13,6,Surprise,1701438260890.png,Surprise,0.6515,Surprise,Surprise,Surprise,1,1,1,3,1
1701438263357-1-36-3-14-4,validation,1701438263357,36,3,14,4,Neutral,1701438263357.png,Neutral,0.406,Neutral,Neutral,Neutral,1,1,1,3,1
1701438265453-1-36-3-15-5,validation,1701438265453,36,3,15,5,Sadness,1701438265453.png,Sadness,0.6405,Sadness,Sadness,Anger,1,1,0,2,1
1701438267489-1-36-3-16-2,validation,1701438267489,36,3,16,2,Fear,1701438267489.png,Fear,0.8949,Fear,Fear,Fear,1,1,1,3,1
1701438271356-1-36-3-18-1,validation,1701438271356,36,3,18,1,Disgust,1701438271356.png,Disgust,0.1589,Disgust,Fear,Disgust,1,0,1,2,1
1701438273279-1-36-3-19-6,validation,1701438273279,36,3,19,6,Surprise,1701438273279.png,Surprise,0.7819,Surprise,Surprise,Surprise,1,1,1,3,1
1701438275481-1-36-3-20-2,validation,1701438275481,36,3,20,2,Fear,1701438275481.png,Fear,0.8342,Fear,Fear,Fear,1,1,1,3,1
1701438424827-1-36-4-0-1,validation,1701438424827,36,4,0,1,Disgust,1701438424827.png,Disgust,0.0103,Fear,Disgust,Disgust,0,1,1,2,1
1701438426616-1-36-4-1-5,validation,1701438426616,36,4,1,5,Sadness,1701438426616.png,Sadness,0.6174,Sadness,Sadness,Sadness,1,1,1,3,1
1701438428761-1-36-4-2-4,validation,1701438428761,36,4,2,4,Neutral,1701438428761.png,Neutral,0.411,Sadness,Neutral,Neutral,0,1,1,2,1
1701438431051-1-36-4-3-6,validation,1701438431051,36,4,3,6,Surprise,1701438431051.png,Surprise,0.7415,Surprise,Surprise,Surprise,1,1,1,3,1
1701438432427-1-36-4-4-4,validation,1701438432427,36,4,4,4,Neutral,1701438432427.png,Neutral,0.4405,Neutral,Sadness,Neutral,1,0,1,2,1
1701438436422-1-36-4-6-3,validation,1701438436422,36,4,6,3,Happiness,1701438436422.png,Happiness,0.9369,Happiness,Happiness,Happiness,1,1,1,3,1
1701438439783-1-36-4-8-5,validation,1701438439783,36,4,8,5,Sadness,1701438439783.png,Sadness,0.4902,Sadness,Sadness,Sadness,1,1,1,3,1
1701438441438-1-36-4-9-2,validation,1701438441438,36,4,9,2,Fear,1701438441438.png,Fear,0.3103,Fear,Surprise,Fear,1,0,1,2,1
1701438450422-1-36-4-14-0,validation,1701438450422,36,4,14,0,Anger,1701438450422.png,Anger,0.2499,Disgust,Anger,Anger,0,1,1,2,1
1701438452174-1-36-4-15-1,validation,1701438452174,36,4,15,1,Disgust,1701438452174.png,Disgust,0.952,Sadness,Disgust,Disgust,0,1,1,2,1
1701438453301-1-36-4-16-2,validation,1701438453301,36,4,16,2,Fear,1701438453301.png,Fear,0.4888,Fear,Fear,Fear,1,1,1,3,1
1701438456478-1-36-4-18-4,validation,1701438456478,36,4,18,4,Neutral,1701438456478.png,Neutral,0.3999,Neutral,Sadness,Neutral,1,0,1,2,1
1701438460706-1-36-4-20-5,validation,1701438460706,36,4,20,5,Sadness,1701438460706.png,Sadness,0.7449,Sadness,Sadness,Sadness,1,1,1,3,1
1701438462590-1-36-4-21-6,validation,1701438462590,36,4,21,6,Surprise,1701438462590.png,Surprise,0.6954,Surprise,Surprise,Surprise,1,1,1,3,1
1701438466137-1-36-4-23-2,validation,1701438466137,36,4,23,2,Fear,1701438466137.png,Fear,0.0702,Fear,Fear,Disgust,1,1,0,2,1
1701438467947-1-36-4-24-3,validation,1701438467947,36,4,24,3,Happiness,1701438467947.png,Happiness,0.0986,Happiness,Happiness,Happiness,1,1,1,3,1
1701438469635-1-36-4-25-2,validation,1701438469635,36,4,25,2,Fear,1701438469635.png,Fear,0.5617,Fear,Fear,Fear,1,1,1,3,1
1701438472819-1-36-4-27-6,validation,1701438472819,36,4,27,6,Surprise,1701438472819.png,Surprise,0.7595,Surprise,Surprise,Surprise,1,1,1,3,1
1701440186542-0-37-1-1-5,train,1701440186542,37,1,1,5,Sadness,1701440186542.png,Sadness,0.3334,Sadness,Sadness,Anger,1,1,0,2,1
1701440188990-0-37-1-2-3,train,1701440188990,37,1,2,3,Happiness,1701440188990.png,Happiness,0.9717,Happiness,Happiness,Happiness,1,1,1,3,1
1701440193727-0-37-1-4-0,train,1701440193727,37,1,4,0,Anger,1701440193727.png,Anger,0.3044,Anger,Anger,Disgust,1,1,0,2,1
1701440198407-0-37-1-6-3,train,1701440198407,37,1,6,3,Happiness,1701440198407.png,Happiness,0.945,Happiness,Happiness,Happiness,1,1,1,3,1
1701440201790-0-37-1-7-5,train,1701440201790,37,1,7,5,Sadness,1701440201790.png,Sadness,0.3569,Sadness,Sadness,Sadness,1,1,1,3,1
1701440203645-0-37-1-8-3,train,1701440203645,37,1,8,3,Happiness,1701440203645.png,Happiness,0.9076,Happiness,Happiness,Happiness,1,1,1,3,1
1701440279556-0-37-2-0-4,train,1701440279556,37,2,0,4,Neutral,1701440279556.png,Neutral,0.434,Neutral,Neutral,Neutral,1,1,1,3,1
1701440282185-0-37-2-1-1,train,1701440282185,37,2,1,1,Disgust,1701440282185.png,Disgust,0.9422,Disgust,Disgust,Disgust,1,1,1,3,1
1701440289273-0-37-2-4-1,train,1701440289273,37,2,4,1,Disgust,1701440289273.png,Disgust,0.9593,Disgust,Disgust,Disgust,1,1,1,3,1
1701440291783-0-37-2-5-1,train,1701440291783,37,2,5,1,Disgust,1701440291783.png,Disgust,0.9506,Disgust,Disgust,Disgust,1,1,1,3,1
1701440295066-0-37-2-6-2,train,1701440295066,37,2,6,2,Fear,1701440295066.png,Fear,0.3249,Fear,Fear,Fear,1,1,1,3,1
1701440297403-0-37-2-7-4,train,1701440297403,37,2,7,4,Neutral,1701440297403.png,Neutral,0.4764,Neutral,Neutral,Neutral,1,1,1,3,1
1701440300059-0-37-2-8-6,train,1701440300059,37,2,8,6,Surprise,1701440300059.png,Surprise,0.1111,Surprise,Fear,Surprise,1,0,1,2,1
1701440301773-0-37-2-9-6,train,1701440301773,37,2,9,6,Surprise,1701440301773.png,Surprise,0.6868,Surprise,Surprise,Surprise,1,1,1,3,1
1701440307217-0-37-2-11-4,train,1701440307217,37,2,11,4,Neutral,1701440307217.png,Neutral,0.4785,Neutral,Neutral,Neutral,1,1,1,3,1
1701440393078-0-37-3-0-4,train,1701440393078,37,3,0,4,Neutral,1701440393078.png,Neutral,0.4309,Neutral,Neutral,Neutral,1,1,1,3,1
1701440395316-0-37-3-1-1,train,1701440395316,37,3,1,1,Disgust,1701440395316.png,Disgust,0.9312,Disgust,Disgust,Disgust,1,1,1,3,1
1701440399382-0-37-3-3-6,train,1701440399382,37,3,3,6,Surprise,1701440399382.png,Surprise,0.3379,Fear,Surprise,Surprise,0,1,1,2,1
1701440412003-0-37-3-9-1,train,1701440412003,37,3,9,1,Disgust,1701440412003.png,Disgust,0.9543,Disgust,Disgust,Disgust,1,1,1,3,1
1701440415377-0-37-3-11-3,train,1701440415377,37,3,11,3,Happiness,1701440415377.png,Happiness,0.871,Happiness,Happiness,Happiness,1,1,1,3,1
1701440417854-0-37-3-12-4,train,1701440417854,37,3,12,4,Neutral,1701440417854.png,Neutral,0.4648,Neutral,Neutral,Neutral,1,1,1,3,1
1701440421611-0-37-3-14-4,train,1701440421611,37,3,14,4,Neutral,1701440421611.png,Neutral,0.4273,Sadness,Neutral,Neutral,0,1,1,2,1
1701440422723-0-37-3-15-5,train,1701440422723,37,3,15,5,Sadness,1701440422723.png,Sadness,0.4075,Sadness,Sadness,Anger,1,1,0,2,1
1701440427610-0-37-3-17-3,train,1701440427610,37,3,17,3,Happiness,1701440427610.png,Happiness,0.9618,Happiness,Happiness,Happiness,1,1,1,3,1
1701440430010-0-37-3-18-1,train,1701440430010,37,3,18,1,Disgust,1701440430010.png,Disgust,0.8361,Disgust,Fear,Disgust,1,0,1,2,1
1701440431245-0-37-3-19-6,train,1701440431245,37,3,19,6,Surprise,1701440431245.png,Surprise,0.4289,Surprise,Surprise,Surprise,1,1,1,3,1
1701440573008-0-37-4-0-1,train,1701440573008,37,4,0,1,Disgust,1701440573008.png,Disgust,0.9172,Disgust,Disgust,Disgust,1,1,1,3,1
1701440576614-0-37-4-2-4,train,1701440576614,37,4,2,4,Neutral,1701440576614.png,Neutral,0.4864,Neutral,Neutral,Neutral,1,1,1,3,1
1701440578409-0-37-4-3-6,train,1701440578409,37,4,3,6,Surprise,1701440578409.png,Surprise,0.6091,Surprise,Surprise,Surprise,1,1,1,3,1
1701440580633-0-37-4-4-4,train,1701440580633,37,4,4,4,Neutral,1701440580633.png,Neutral,0.4215,Neutral,Neutral,Neutral,1,1,1,3,1
1701440582380-0-37-4-5-4,train,1701440582380,37,4,5,4,Neutral,1701440582380.png,Neutral,0.4255,Neutral,Neutral,Neutral,1,1,1,3,1
1701440583588-0-37-4-6-3,train,1701440583588,37,4,6,3,Happiness,1701440583588.png,Happiness,0.9558,Happiness,Happiness,Happiness,1,1,1,3,1
1701440587047-0-37-4-8-5,train,1701440587047,37,4,8,5,Sadness,1701440587047.png,Sadness,0.7355,Sadness,Sadness,Sadness,1,1,1,3,1
1701440591278-0-37-4-10-0,train,1701440591278,37,4,10,0,Anger,1701440591278.png,Anger,0.4049,Sadness,Anger,Anger,0,1,1,2,1
